filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,lyrical_sentiment,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,chord_change_rate,chord_diversity,unique_chords,major_chord_ratio,minor_chord_ratio,tonic_ratio,dominant_ratio,subdominant_ratio,primary_function_ratio,chord_entropy,band_sub_bass_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_high_mid_ratio,band_high_ratio,band_brilliance_ratio,bass_transient_ratio,inst_acoustic_guitar,inst_electric_guitar,inst_steel_guitar_slide_guitar,inst_bass_guitar,inst_banjo,inst_mandolin,inst_plucked_string_instrument,inst_violin_fiddle,inst_cello,inst_double_bass,inst_bowed_string_instrument,inst_pizzicato,inst_piano,inst_electric_piano,inst_organ,inst_synthesizer,inst_harpsichord,inst_drum_kit,inst_drum_machine,inst_bass_drum,inst_snare_drum,inst_hi-hat,inst_cymbal,inst_tabla,inst_saxophone,inst_trumpet,inst_trombone,inst_flute,inst_brass_instrument,inst_wind_instrument_woodwind_instrument,inst_singing,inst_male_singing,inst_female_singing,inst_choir,inst_rapping,inst_drum,inst_music
I’m invincible.mp3,256.36,95.7,0.3270174562931061,2567.549314780939,21.920285953957144,0.1217922738967258,0.7514486616315155,4.675798416137695,76.52717590332031,22.232759475708008,-10.76544285,17.27513885498047,21.561260223388672,0.1151,0.0287,10.21,0.3119727671146393,0.3303695321083069,0.3387068212032318,0.033171039,2.46,1.2863,0.040034902,-0.089749919,0.003111139,0.085342273,-0.007144231,0.003552634,1.086,mrs_green_apple,TRUE,FALSE,FALSE,2.074,1,24,0.713,0.287,0.479,0.062,0.07,0.61,3.196,0.1008298173546791,0.266881526,0.090542741,0.4457037448883056,0.063480988,0.018018303,0.012212804,4.106118679046631,0.0003,0.001,0,0.0006,0,0,0.0021,0.0002,0.0001,0,0.0002,0.0001,0.0001,0.0001,0,0.0001,0,0.0017,0,0.0007,0.0005,0.0002,0.0004,0,0,0,0,0,0.0001,0.0001,0.0137,0.0003,0.0006,0.0001,0.0001,0.0017,0.8001
Moonbath.mp3,251.03,95.7,0.1543678492307663,1815.5955111463231,24.19021321111192,0.070457345,0.7814605743602762,-181.2220459,91.60310363769533,35.993595123291016,14.444719314575195,28.429861068725582,34.64390945,-0.5534,0.0308,31.45,0.1451454162597656,0.1688286066055297,0.1491324752569198,0.02584628,3.65,1.4774,0.028889373,-0.260548255,0.010554859,0.042962957,0.013514456,-0.001826505,1.027,yorushika,FALSE,FALSE,TRUE,2.055,0.958,23,0.541,0.459,0.208,0.196,0.197,0.601,3.678,0.098903142,0.4849639534950256,0.1138734966516494,0.1586647033691406,0.1214784011244773,0.015820371,0.006070435,5.171451091766357,0.0201,0.0015,0.0006,0.0026,0.0001,0.0003,0.0162,0.0001,0.0001,0.0002,0.0005,0.0008,0.0006,0.0004,0.0001,0.0006,0.0001,0.001,0.0002,0.0004,0.0004,0.0002,0.0002,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0211,0.0002,0.0005,0.0001,0.0001,0.0013,0.7074
Reverse.mp3,249.35,95.7,0.3295305967330932,2473.0328554104053,21.600974902657047,0.1056476667258357,0.691255922,1.2263906002044678,83.16223907470703,30.50995826721192,-14.59673882,25.49974822998047,24.14798355102539,-0.4706,0.0222,11.75,0.319137692,0.3435637652873993,0.3258924186229706,0.028042547,3.97,1.6041,0.05844021,0.027501235,0.1481791719440355,0.024790655,0.005310041,-0.01301277,1.021,mrs_green_apple,TRUE,FALSE,FALSE,3.115,1,24,0.654,0.346,0.254,0.124,0.075,0.453,3.933,0.2984794378280639,0.3185858726501465,0.076157488,0.224053144,0.055925824,0.015913134,0.009853456,6.540163040161133,0.0001,0.0001,0,0.0001,0.0001,0,0.0003,0.0001,0,0,0.0001,0,0.0002,0.0001,0,0.0002,0,0.0043,0.0003,0.0036,0.0019,0.0004,0.0005,0,0,0,0,0,0.0001,0,0.0045,0.0008,0.0001,0,0.0018,0.0038,0.8222
ずっと真夜中でいいのに。『またね幻』 (ZUTOMAYO - Matane Maboroshi)（Audio Track）.mp3,242.42,95.7,0.2449782937765121,2357.021650760108,22.936509893726168,0.1008339830655588,0.685267059,-66.38768768,85.12150573730469,28.95189857,4.913767814636231,25.877809524536133,24.316450119018555,0.447,0.0275,23.46,0.2058941423892974,0.2761259377002716,0.2529124915599823,0.026873561,3.27,1.3489,0.001097442,0.1590312406543436,0.020719011,-0.044241005,0.010261571,0.009958182,1.228,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.204,1,24,0.563,0.437,0.179,0.09,0.123,0.393,3.856,0.043759193,0.5227193832397461,0.094374567,0.2323759347200393,0.080168344,0.014624028,0.011773922,5.343730449676514,0.0009,0.0018,0.0009,0.0012,0.0001,0.0002,0.0046,0.0003,0.0002,0.0001,0.0005,0.0006,0.002,0.0012,0.0001,0.0004,0.0003,0.0018,0.0002,0.0007,0.0005,0.0002,0.0003,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0192,0.0002,0.002,0.0001,0.0004,0.0016,0.6506
ずっと真夜中でいいのに。『シェードの埃は延長』MV (ZUTOMAYO - SHADE).mp3,237.71,95.7,0.1260443031787872,2431.021676381593,21.41688457153501,0.099068441,0.7325445269775829,-100.5411224,84.37157440185547,28.566123962402344,2.526249408721924,18.22002220153809,14.541330337524414,-0.2909,0.0293,16.72,0.1305336505174636,0.1356040239334106,0.1120034828782081,0.055985417,3.82,1.2771,0.05091247,0.093112641,-0.038622763,-0.033484168,-0.00944123,0.009282937,0.858,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.516,1,24,0.489,0.511,0.335,0.06,0.093,0.488,3.779,0.050413504,0.4470137655735016,0.1698496639728546,0.2654388546943664,0.039133925,0.009923804,0.016126135,4.100487232208252,0.0011,0.0019,0.0003,0.0013,0.0002,0.0003,0.0061,0.0009,0.0006,0.0004,0.0009,0.0005,0.0015,0.0009,0.0003,0.0005,0.0004,0.0044,0.0003,0.0025,0.0027,0.0016,0.0022,0.0002,0.0002,0.0002,0.0003,0.0003,0.0005,0.0002,0.0195,0.0004,0.0015,0.0003,0.0004,0.0048,0.4685
Aijou To Hokosaki.mp3,235.07,95.7,0.346747875,2660.3365125710984,22.01631687891288,0.1374983408855195,0.7239607558860391,21.25780678,70.33757781982422,24.64323616027832,-16.95228767,19.710405349731445,36.70466995239258,-0.2238,0.0432,10.17,0.3383764326572418,0.3640288710594177,0.3378436267375946,0.035662159,1.06,1.2955,-0.056273132,-0.06036769,0.001601994,-0.076745842,0.004893903,0.003114262,0.998,mrs_green_apple,TRUE,FALSE,FALSE,2.547,1,24,0.68,0.32,0.122,0.114,0.382,0.618,3.545,0.044264145,0.4822221398353576,0.076814264,0.217829481,0.1302267611026764,0.032638241,0.015416801,4.388000965118408,0.0005,0.0009,0.0001,0.0006,0.0001,0.0001,0.0018,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0069,0.0002,0.005,0.0026,0.0007,0.0011,0,0,0,0,0,0,0,0.0057,0.0001,0.0001,0,0.0002,0.006,0.7928
Stardom.mp3,231.71,95.7,0.3530284762382507,2849.346429511777,21.35116448036316,0.1386318984711644,0.6058816066464776,34.13990402,67.05741882324219,23.341890335083008,-8.969905853,15.630107879638672,27.95838165283203,-0.3721,0.0278,10.92,0.356291264,0.316197932,0.3865861594676971,0.054761216,1.77,1.2393,-0.006238606,-0.107475327,0.037398116,-0.016943844,-0.010908677,0.001975087,1.085,mrs_green_apple,TRUE,FALSE,FALSE,2.316,1,24,0.645,0.355,0.336,0.094,0.086,0.515,3.778,0.1079405471682548,0.3749116361141205,0.09735439,0.2594603598117828,0.1092421934008598,0.02807305,0.022702884,4.485100746154785,0.0004,0.0009,0.0001,0.0006,0,0,0.0021,0.0001,0.0001,0,0.0001,0.0001,0.0002,0.0001,0,0.0001,0.0001,0.0009,0.0001,0.0005,0.0003,0.0001,0.0002,0,0,0,0,0.0001,0,0.0001,0.0079,0.0002,0.0001,0,0.0003,0.0012,0.7706
ずっと真夜中でいいのに。『シェードの埃は延長』 (ZUTOMAYO - SHADE)（Audio Track）.mp3,231.25,95.7,0.3491587340831756,2493.859564653064,21.63991432406097,0.1015802467683232,0.7327020989725371,10.405529975891112,86.83345794677734,25.06671905517578,2.8120505809783936,18.320655822753903,14.76529598236084,-0.2313,0.0314,7.23,0.3535797894001007,0.3646585047245025,0.3292379081249237,0.031043485,3.85,1.3101,0.053122713,0.095293877,-0.039222696,-0.033843678,-0.010280441,0.008534147,0.931,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.507,1,24,0.478,0.522,0.345,0.059,0.086,0.49,3.787,0.050501492,0.4467752575874328,0.1700417250394821,0.2656916975975036,0.038970713,0.009843863,0.016056281,3.994395017623901,0.0003,0.001,0.0001,0.0009,0.0001,0.0001,0.0029,0.0002,0.0001,0.0001,0.0003,0.0002,0.0005,0.0003,0.0001,0.0003,0.0001,0.0043,0.0001,0.0023,0.0021,0.0008,0.0016,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0158,0.0002,0.0007,0.0001,0.0005,0.004,0.6804
Simple.mp3,222.71,95.7,0.342334896,2666.8476628372937,21.63674161418838,0.1324779520042744,0.7452184188014108,32.12396240234375,71.82028198242188,19.51020812988281,-16.96944809,17.700361251831055,28.524072647094727,-0.2108,0.0308,6.87,0.3380517959594726,0.3557235300540924,0.3332321345806122,0.03705015,1.43,1.2137,-0.077063848,0.073196233,0.061978535,-0.018978471,0.000895781,-0.003063366,0.986,mrs_green_apple,TRUE,FALSE,FALSE,2.622,0.958,23,0.711,0.289,0.336,0.216,0.061,0.613,3.417,0.050931178,0.4193052947521209,0.095232725,0.2806048393249511,0.114413671,0.025037862,0.013785727,3.768864154815674,0.0003,0.0006,0,0.0009,0,0,0.0017,0.0002,0.0001,0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0076,0.0001,0.0036,0.0032,0.0011,0.0019,0.0001,0,0.0001,0,0,0.0001,0.0001,0.0081,0.0001,0.0001,0,0.0001,0.0073,0.7577
familie.mp3,222.71,95.7,0.3125268220901489,2705.901237601553,22.02749452227064,0.1033412242949854,0.7823644403271862,-13.65519905,73.25151824951172,26.73596191,10.595022201538086,15.656938552856444,26.711748123168945,0.2099,0.0333,19.84,0.2750722467899322,0.33279857,0.3297042846679687,0.033864278,3.02,1.4032,0.038351418,-0.071481524,-0.044353771,-0.020452352,0.005780499,0.006194405,1.199,mrs_green_apple,TRUE,FALSE,FALSE,2.636,1,24,0.591,0.409,0.277,0.111,0.113,0.501,3.932,0.1689085215330124,0.4442757368087768,0.1228375434875488,0.191662312,0.037319012,0.015976017,0.018552825,4.010706901550293,0.0004,0.0003,0.0001,0.0003,0.0001,0.0001,0.0012,0.0022,0.0005,0.0002,0.0009,0.0003,0.0024,0.0014,0.0001,0.0002,0.0009,0.0049,0.0004,0.0025,0.0031,0.0013,0.0011,0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0123,0.0003,0.0001,0.0001,0.0003,0.009,0.7253
Prostitution.mp3,217.73,95.7,0.3194423317909241,2318.378420550582,21.755393485362845,0.094430792,0.7455415581464031,-16.89983559,89.75048828,30.38172721862793,1.1321253776550293,19.080612182617188,32.25543594360352,-0.5283,0.0198,19.49,0.3187149465084076,0.3456035852432251,0.2940245866775512,0.023824316,3,1.2797,0.1002520182119016,0.032990525,-0.0128769,0.05475678,0.011105348,-0.0029513,0.923,yorushika,FALSE,FALSE,TRUE,2.905,1,24,0.575,0.425,0.124,0.034,0.207,0.366,4.006,0.216203824,0.4682768583297729,0.1080464497208595,0.135851577,0.045197289,0.014206747,0.011877825,4.238692760467529,0.0006,0.0011,0.0001,0.0012,0.0001,0.0004,0.0032,0.0002,0.0002,0.0002,0.0003,0.0003,0.0097,0.0055,0.0001,0.0003,0.0005,0.006,0.0002,0.0026,0.0013,0.0006,0.0009,0,0.0001,0.0001,0.0001,0,0.0001,0,0.0106,0.0001,0.0002,0.0001,0.0001,0.0051,0.723
Replicant.mp3,217.05,95.7,0.327263743,2308.036589798246,21.793673213734746,0.096464328,0.6742976172431377,-0.253602028,90.19699096679688,22.55047607421875,-3.323880911,20.311222076416016,32.64971160888672,0.3719,0.0136,11.3,0.3036483228206634,0.3415909707546234,0.3365519344806671,0.021132348,2.98,1.2936,0.009987413,0.1305950221072515,-0.029637535,0.04551639,0.001710655,0.008329574,1.108,yorushika,FALSE,FALSE,TRUE,2.358,0.958,23,0.623,0.377,0.233,0.068,0.463,0.763,3.149,0.208594799,0.4073307812213897,0.098104365,0.2096466273069381,0.055354763,0.011950947,0.007858785,4.692434787750244,0.0006,0.0025,0.0001,0.0017,0.0001,0.0001,0.0049,0.0001,0,0,0.0002,0.0001,0.0002,0.0001,0,0.0002,0,0.0101,0.0004,0.0045,0.003,0.0009,0.0016,0,0,0,0,0,0,0,0.0102,0.0001,0.0001,0,0.0001,0.0098,0.7243
Start.mp3,211.43,95.7,0.340279222,2794.807473385086,22.03986125547518,0.1507172897677355,0.7156131191963299,33.47071838378906,72.96187591552734,30.99407958984375,-12.10066128,17.108400344848633,24.800195693969727,0.4989,0.0221,11.86,0.3375982940196991,0.3760919868946075,0.3071582019329071,0.048373479,1.59,1.23,-0.013490977,-0.082504172,0.064035023,-0.026294957,-0.006613696,0.005570599,0.91,mrs_green_apple,TRUE,FALSE,FALSE,2.113,0.958,23,0.733,0.267,0.381,0.162,0.083,0.627,3.397,0.036330801,0.3451859056949615,0.093858756,0.3250205814838409,0.1379967331886291,0.037329558,0.024127893,4.783863544464111,0.0003,0.0008,0.0001,0.0007,0,0,0.0017,0.0001,0.0001,0.0001,0.0002,0.0001,0.0014,0.001,0.0001,0.0003,0.0001,0.0016,0.0001,0.0009,0.0007,0.0002,0.0003,0,0,0,0,0,0.0001,0,0.008,0.0001,0.0001,0,0.0008,0.0016,0.7286
ultra soul.mp3,79.57,95.7,0.2645937502384186,1841.732275108787,22.379300360654288,0.096810342,0.6476150161233082,-39.69480133,118.26653289794922,25.00952721,-35.50873947,18.236766815185547,42.02999114990234,0.4821,0.0406,13.39,0.2202119082212448,0.3100296854972839,0.2635405659675598,0.012642811,3.78,1.4766,-0.128754837,0.028943505,-0.003734965,0.035228724,-0.007564694,-0.004571778,1.197,zutomayo,FALSE,TRUE,FALSE,3.103,0.958,23,0.627,0.373,0.168,0.18,0.179,0.526,3.571,0.005329329,0.3815043568611145,0.2484562993049621,0.2658166885375976,0.088090368,0.009771556,0.000965384,4.373278617858887,0.0002,0.0004,0,0.0004,0,0,0.0008,0.0003,0.0001,0,0.0002,0.0001,0.0003,0.0002,0,0.0001,0.0001,0.0004,0.0001,0.0002,0.0001,0,0,0,0.0001,0,0,0,0.0001,0.0001,0.0102,0.0001,0.0005,0,0,0.0003,0.8264
Apollodorus.mp3,284.9,92.29,0.2943592965602875,2527.5156438805725,22.278136044830845,0.1116994893541157,0.7646646052629856,-27.32767105,76.38446044921875,29.392501831054688,2.4511754512786865,15.108141899108888,21.082103729248047,-0.526,0.033,27.96,0.3105821013450622,0.3329010307788849,0.2395947128534317,0.036982372,1.18,1.1692,0.1131185900053295,0.038734935,-0.013904732,-0.064816928,-0.01712578,0.00342031,0.771,mrs_green_apple,TRUE,FALSE,FALSE,2.127,1,24,0.642,0.358,0.301,0.096,0.13,0.527,3.84,0.2151644974946975,0.3409297466278076,0.1079029887914657,0.2391119599342346,0.04820149,0.027994569,0.020134171,4.293237686157227,0.0004,0.0005,0.0001,0.0005,0,0,0.0019,0.0007,0.0006,0.0004,0.001,0.0003,0.0124,0.0039,0.0002,0.0003,0.0003,0.0015,0,0.0006,0.0004,0.0002,0.0003,0,0.0002,0.0004,0.0003,0.0001,0.0016,0.0003,0.0208,0.0003,0.0003,0.0001,0.0001,0.0017,0.7112
Ao To Natsu.mp3,270.51,92.29,0.3786487877368927,2665.225649987525,22.33107814488388,0.1296898890155579,0.8113800946897826,37.95857238769531,74.66793823242188,24.835186004638672,-14.61972904,16.08729362487793,31.24929428100586,0.3248,0.0288,6.1,0.3860853016376495,0.3732052147388458,0.3766563534736633,0.03342,1.52,1.1201,0.052817996,-0.158416219,0.02957677,0.09900043,0.002352307,-0.008004646,0.976,mrs_green_apple,TRUE,FALSE,FALSE,2.154,0.958,23,0.688,0.312,0.483,0.094,0.071,0.649,3.124,0.012745881,0.4501852691173553,0.1120350509881973,0.2659226655960083,0.1176838725805282,0.025980836,0.01503584,3.819646835327149,0.0003,0.0007,0.0001,0.0005,0,0,0.0023,0.0003,0.0002,0.0001,0.0004,0.0001,0.0002,0.0001,0,0,0.0001,0.0015,0,0.0004,0.0004,0.0002,0.0003,0,0,0,0,0,0.0001,0,0.0161,0.0002,0.0001,0.0001,0,0.0013,0.7508
No.7.mp3,269.36,92.29,0.3344123065471649,2804.5882628897893,21.82144567609819,0.1381717665772347,0.7259533508132274,25.97145271301269,65.43215942382812,26.34804916381836,-11.19926262,18.291488647460938,35.76024246,0.0477,0.0311,7.54,0.3310860097408294,0.3330788910388946,0.3390719890594482,0.039969474,2.09,1.305,0.059093353,-0.070322141,-0.048042554,-0.011395587,0.018530135,-0.003690051,1.024,mrs_green_apple,TRUE,FALSE,FALSE,2.834,1,24,0.558,0.442,0.345,0.065,0.076,0.487,3.826,0.029726805,0.5654498338699341,0.075454533,0.1864112913608551,0.091085874,0.03277792,0.018722167,4.054983139038086,0.0001,0.0004,0,0.0011,0,0,0.0011,0,0,0,0.0001,0,0.0001,0,0,0,0,0.0067,0.0001,0.0042,0.0034,0.003,0.0029,0,0,0,0,0,0,0,0.0063,0.0001,0,0.0001,0.0001,0.0062,0.8301
ずっと真夜中でいいのに。『不法侵入』MV (ZUTOMAYO – Intrusion).mp3,263.06,92.29,0.1339347064495086,2435.958986,22.28577808628549,0.1152959596342674,0.6908606730520305,-96.98256683,85.57976531982422,29.28643798828125,-9.019371986,21.42139434814453,21.65526580810547,-0.1605,0.0197,18.4,0.129479781,0.1374559253454208,0.1348679363727569,0.043230485,3.98,1.4059,0.065082738,0.1440502160995881,-0.053010206,0.015796698,-0.00169256,0.009592624,1.042,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.957,1,24,0.569,0.431,0.215,0.092,0.089,0.397,3.579,0.032633182,0.2938245236873626,0.2350527793169021,0.325441301,0.078492247,0.01531716,0.018810911,4.634862422943115,0.001,0.0017,0.0002,0.0009,0.0001,0.0002,0.0049,0.0012,0.0006,0.0003,0.0009,0.0004,0.001,0.0005,0.0002,0.0003,0.0002,0.0039,0.0002,0.0018,0.0014,0.0012,0.0015,0.0001,0.0002,0.0002,0.0002,0.0002,0.0004,0.0003,0.0271,0.0003,0.0015,0.0002,0.0002,0.0036,0.5393
Doutoku To Sara.mp3,261.93,92.29,0.3292163014411926,2483.740041403818,21.79439670338292,0.1237409260454525,0.7327843455396923,11.772523880004885,78.27435302734375,23.597883224487305,-16.27674866,20.90146827697754,38.29808044433594,-0.2596,0.0301,10.74,0.3069884479045868,0.3593270182609558,0.3213355541229248,0.031841371,1.32,1.1532,0.059912781,-0.116433386,0.009923732,0.1054495190009448,0.006599285,-0.011849734,1.047,mrs_green_apple,TRUE,FALSE,FALSE,2.053,1,24,0.605,0.395,0.47,0.053,0.084,0.607,3.157,0.061694048,0.4819800853729248,0.076202773,0.2350645363330841,0.1085573136806488,0.021170082,0.011529936,4.050924777984619,0.0005,0.0012,0.0001,0.0008,0,0,0.0026,0.0001,0.0001,0,0.0001,0.0001,0.0008,0.0005,0,0.0001,0.0002,0.0017,0,0.0007,0.0005,0.0002,0.0003,0,0,0,0,0.0001,0,0.0001,0.0081,0.0001,0.0001,0,0.0001,0.0017,0.7311
How-to.mp3,236.69,92.29,0.3056538105010986,2937.292695455622,22.041038636639943,0.1267729293886109,0.7787363090717591,-4.949371815,65.21818542480469,27.17333984,6.166008949279785,20.293609619140625,23.560895919799805,0.085,0.0337,15.56,0.273102194,0.2888164818286896,0.3550427556037903,0.045021798,1.82,1.3905,0.080732755,0.021710303,0.1063929612150876,-0.012960413,0.002481276,-0.014834108,1.3,mrs_green_apple,TRUE,FALSE,FALSE,2.424,1,24,0.682,0.318,0.399,0.152,0.073,0.624,3.603,0.1723015755414962,0.415486068,0.080310442,0.2057176828384399,0.073119752,0.025281578,0.027607469,4.152426719665527,0.0003,0.0004,0,0.0006,0.0001,0,0.0014,0.0003,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0,0.0003,0,0.002,0.0004,0.0013,0.0007,0.0003,0.0004,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0198,0.001,0.0004,0.0004,0.0011,0.0024,0.6758
Dance of You.mp3,232.48,92.29,0.2286915630102157,2156.8113037929465,22.70380791686873,0.086643662,0.7401929590631233,-73.68603516,96.72689056396484,32.416969299316406,-0.006576607,19.08654022216797,28.968626022338867,0.165,0.0318,22.45,0.2123142927885055,0.2485217750072479,0.2252407073974609,0.016113201,3.13,1.3165,0.1228735349779537,0.1285699572247665,-0.000312756,0.063032774,0.010163066,0.002079023,1.061,yorushika,FALSE,FALSE,TRUE,2.352,0.958,23,0.694,0.306,0.237,0.077,0.371,0.685,3.403,0.071908355,0.4408945441246032,0.1646584719419479,0.2644507586956024,0.043852754,0.007540033,0.006397663,5.037757873535156,0.0023,0.0055,0.0008,0.0041,0.0001,0.0001,0.0103,0.0006,0.0003,0.0003,0.0008,0.0003,0.0049,0.0018,0.0003,0.0006,0.0002,0.0169,0.0002,0.0081,0.0063,0.0024,0.0038,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0185,0.0002,0.0006,0.0002,0,0.0136,0.6488
Tomoshibi.mp3,220.73,92.29,0.3530430197715759,2568.383502141341,22.02855087,0.1125512677336436,0.7911706439449516,23.16604423522949,79.59629821777344,21.661191940307617,-7.800614834,18.24561882019043,28.20325469970703,-0.3352,0.034,10.91,0.3339516818523407,0.3544700741767883,0.3707072734832763,0.032781556,1.31,1.2149,-0.136310776,-0.030226036,-0.09551123,0.002768633,-0.007243104,-0.017296803,1.11,mrs_green_apple,TRUE,FALSE,FALSE,1.594,0.958,23,0.684,0.316,0.593,0.093,0.034,0.72,2.656,0.038971968,0.4880761802196502,0.1150108128786087,0.2516480386257171,0.068695851,0.024229657,0.013073472,3.920667886734009,0.0003,0.0012,0.0001,0.0008,0,0,0.0021,0.0001,0.0001,0,0.0001,0.0001,0.0004,0.0003,0.0001,0.0002,0.0001,0.0008,0.0001,0.0003,0.0002,0.0001,0.0002,0,0,0,0,0,0,0.0001,0.007,0.0002,0.0001,0.0001,0.0001,0.0008,0.7902
ずっと真夜中でいいのに。『形』MV (ZUTOMAYO - Pain Give Form).mp3,211.67,92.29,0.1129843443632125,1946.695904550842,21.469866595159075,0.079338446,0.7349996035998492,-155.1984253,97.22706604003906,39.87303161621094,6.828888893127441,18.7597599,19.299591064453125,0.2704,0.0387,78.59,0.1077463924884796,0.1309685707092285,0.100238062,0.080914102,2.33,1.1305,-0.06285123,-0.06164958,-0.080558114,-0.057699427,0.015116486,0.008677893,0.93,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.876,1,24,0.429,0.571,0.359,0.128,0.091,0.578,3.669,0.01402527,0.4865013360977173,0.1830739825963974,0.2521414160728454,0.042975187,0.0103398,0.010389138,4.621904373168945,0.0014,0.0021,0.0002,0.0015,0.0002,0.0002,0.0075,0.0016,0.0009,0.0005,0.0015,0.0006,0.0019,0.0008,0.0004,0.0004,0.0003,0.0039,0.0002,0.0013,0.001,0.0006,0.0007,0.0002,0.0004,0.0006,0.0007,0.0008,0.0015,0.0005,0.0306,0.0005,0.0016,0.0019,0.0001,0.0041,0.4735
Inferno.mp3,211.6,92.29,0.3489291667938232,2635.556505164513,21.447348422019104,0.1333433243546307,0.7100043227827837,37.38380051,75.97658539,26.38423728942871,-20.20233154,16.932497024536133,27.870086669921875,-0.6212,0.0275,7.21,0.3361907601356506,0.3530322611331939,0.3575587570667267,0.039148733,1.45,1.2822,0.031827196,-0.106084711,0.012015714,0.071294484,-0.002428334,-0.001560534,1.064,mrs_green_apple,TRUE,FALSE,FALSE,2.55,1,24,0.676,0.324,0.349,0.146,0.067,0.562,3.514,0.038640376,0.3847254514694214,0.1061025038361549,0.3103299438953399,0.112687849,0.032243468,0.014958614,3.659748792648315,0.0004,0.0033,0,0.0012,0,0,0.0046,0.0001,0.0001,0,0.0001,0,0.0001,0,0,0,0,0.0069,0.0001,0.0036,0.003,0.0025,0.0025,0,0,0,0,0,0,0,0.0077,0.0003,0.0001,0,0.0006,0.0055,0.7712
On My Mind.mp3,199.63,92.29,0.3686813712120056,2779.2887568009187,21.884112229902904,0.1245360817014131,0.7725065968399026,28.869327545166016,67.03544616699219,18.660682678222656,-6.917316437,13.837943077087402,27.64053726196289,0.0687,0.0436,7.98,0.3661090433597564,0.3697643578052521,0.3701706528663635,0.040280439,1.6,1.2399,0.030855903,-0.010754003,0.034796042,-0.01412009,-0.011134126,-0.014041871,1.011,mrs_green_apple,TRUE,FALSE,FALSE,2.93,1,24,0.64,0.36,0.342,0.124,0.08,0.546,3.761,0.2324309647083282,0.3181662261486053,0.082543112,0.2461537420749664,0.087186567,0.019610913,0.013699528,2.960719347000122,0.0004,0.0014,0,0.0007,0.0001,0.0001,0.0024,0.0004,0.0001,0,0.0002,0.0001,0.0001,0.0001,0,0.0001,0,0.0016,0.0001,0.0009,0.0006,0.0002,0.0003,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0154,0.0003,0.0001,0,0.0004,0.0018,0.762
Hello.mp3,190.08,92.29,0.3141033947467804,2412.670052363129,22.78787082725996,0.1218339550316049,0.7728750011851351,0.3348114788532257,83.46266174316406,27.698883056640625,-14.30416584,18.404460906982425,27.188045501708984,0.2371,0.0267,13.55,0.3341433405876159,0.3524693846702575,0.2556974589824676,0.029608339,1.28,1.1503,0.021111412,0.2112635929867658,-0.136745085,0.016772558,-0.024740006,-0.002154488,0.765,mrs_green_apple,TRUE,FALSE,FALSE,2.019,0.958,23,0.734,0.266,0.497,0.191,0.068,0.757,2.837,0.021679105,0.3884043991565704,0.1229099854826927,0.3067978322505951,0.1189197748899459,0.027565874,0.013117095,4.028170585632324,0.0003,0.0004,0.0007,0.0004,0,0,0.0012,0.0001,0.0003,0.0002,0.0002,0.0001,0.0026,0.0025,0.0003,0.0003,0.0002,0.006,0.0001,0.0027,0.0023,0.0006,0.001,0,0.0001,0.0001,0.0001,0,0.0002,0.0001,0.009,0.0001,0.0001,0.0001,0.0001,0.0054,0.7775
